order_id,order_date,ship_date,delivery_date,warehouse_id,destination_region,product_category,carrier,shipping_cost,delivery_status
ORD-12957,2025-01-12,2025-01-14,2025-01-16,TX-03,Northeast,Beauty,FedEx,5.23,On-Time
ORD-12958,2025-03-15,2025-03-18,2025-03-24,IL-04,South,Apparel,UPS,18.65,On-Time
ORD-12959,2025-01-08,2025-01-10,2025-01-13,TX-03,South,Electronics,DHL,25.04,On-Time
ORD-12960,2025-06-01,2025-06-03,2025-06-04,IL-04,South,Sports,USPS,33.45,On-Time
ORD-12961,2025-02-10,2025-02-13,2025-02-17,NY-01,South,Apparel,UPS,33.68,Late
ORD-12962,2025-06-13,2025-06-16,2025-06-18,NY-01,South,Beauty,FedEx,31.27,On-Time
ORD-12963,2025-03-26,2025-03-28,2025-04-02,TX-03,West,Home & Kitchen,UPS,18.19,On-Time
ORD-12964,2025-03-13,2025-03-14,2025-03-17,IL-04,Northeast,Beauty,FedEx,47.63,On-Time
ORD-12965,2025-02-24,2025-02-26,2025-02-28,CA-02,South,Apparel,FedEx,22.64,On-Time
ORD-12966,2025-05-17,2025-05-22,2025-05-25,IL-04,West,Home & Kitchen,UPS,14.76,On-Time
ORD-12967,2025-02-16,2025-02-17,2025-02-23,IL-04,West,Beauty,USPS,29.95,On-Time
ORD-12968,2025-05-23,2025-05-24,2025-05-27,IL-04,South,Beauty,UPS,38.7,On-Time
ORD-12969,2025-06-25,2025-06-27,2025-07-05,NY-01,Midwest,Apparel,FedEx,5.55,Late
ORD-12970,2025-04-14,2025-04-17,2025-04-21,IL-04,South,Electronics,UPS,17.44,On-Time
ORD-12971,2025-02-11,2025-02-12,2025-02-14,TX-03,West,Sports,DHL,42.12,On-Time
ORD-12972,2025-03-01,2025-03-02,2025-03-07,NY-01,South,Beauty,USPS,27.82,On-Time
ORD-12973,2025-01-12,2025-01-13,2025-01-17,NY-01,West,Sports,UPS,23.38,On-Time
ORD-12974,2025-05-10,2025-05-13,2025-05-15,NY-01,South,Apparel,DHL,46.89,On-Time
ORD-12975,2025-01-07,2025-01-08,2025-01-13,IL-04,West,Apparel,USPS,9.03,Late
ORD-12976,2025-03-21,2025-03-22,2025-03-25,CA-02,South,Electronics,FedEx,32.7,On-Time
ORD-12977,2025-05-11,2025-05-13,2025-05-17,IL-04,Midwest,Home & Kitchen,FedEx,20.4,On-Time
ORD-12978,2025-04-19,2025-04-23,2025-04-25,IL-04,Midwest,Sports,DHL,8.19,On-Time
ORD-12979,2025-01-03,2025-01-05,2025-01-07,CA-02,West,Beauty,UPS,14.62,On-Time
ORD-12980,2025-01-27,2025-01-28,2025-01-30,IL-04,Midwest,Home & Kitchen,FedEx,33.26,On-Time
ORD-12981,2025-04-24,2025-04-26,2025-05-01,TX-03,Midwest,Sports,UPS,6.27,Late
ORD-12982,2025-04-17,2025-04-22,2025-04-26,CA-02,Northeast,Sports,UPS,31.65,On-Time
ORD-12983,2025-02-09,2025-02-11,2025-02-13,TX-03,South,Home & Kitchen,DHL,48.06,On-Time
ORD-12984,2025-06-10,2025-06-15,2025-06-18,TX-03,South,Home & Kitchen,FedEx,40.78,On-Time
ORD-12985,2025-05-09,2025-05-12,2025-05-14,NY-01,Midwest,Electronics,UPS,20.55,On-Time
ORD-12986,2025-01-08,2025-01-09,2025-01-12,NY-01,Midwest,Beauty,USPS,11.22,On-Time
ORD-12987,2025-04-11,2025-04-13,2025-04-15,CA-02,West,Beauty,UPS,25.93,On-Time
ORD-12988,2025-06-09,2025-06-10,2025-06-13,IL-04,South,Beauty,FedEx,22.68,On-Time
ORD-12989,2025-05-04,2025-05-06,2025-05-08,TX-03,Northeast,Home & Kitchen,DHL,48.73,On-Time
ORD-12990,2025-06-25,2025-06-26,2025-06-29,IL-04,Northeast,Electronics,UPS,49.54,On-Time
ORD-12991,2025-04-17,2025-04-18,2025-04-21,TX-03,Midwest,Apparel,UPS,23.48,On-Time
ORD-12992,2025-04-11,2025-04-15,2025-04-20,NY-01,West,Electronics,UPS,11.7,On-Time
ORD-12993,2025-01-04,2025-01-05,2025-01-08,NY-01,West,Home & Kitchen,FedEx,45.98,On-Time
ORD-12994,2025-04-20,2025-04-24,2025-04-26,NY-01,South,Electronics,DHL,40.71,On-Time
ORD-12995,2025-01-19,2025-01-20,2025-01-23,CA-02,Midwest,Home & Kitchen,UPS,28.01,On-Time
ORD-12996,2025-02-01,2025-02-02,2025-02-05,TX-03,Midwest,Sports,UPS,21.44,On-Time
ORD-12997,2025-05-17,2025-05-21,2025-05-24,IL-04,West,Sports,FedEx,25.17,On-Time
ORD-12998,2025-01-12,2025-01-14,2025-01-18,TX-03,Northeast,Apparel,UPS,45.58,On-Time
ORD-12999,2025-05-19,2025-05-22,2025-05-27,IL-04,Northeast,Sports,USPS,13.31,On-Time
ORD-13000,2025-02-15,2025-02-16,2025-02-24,IL-04,South,Apparel,USPS,41.31,Late
ORD-13001,2025-04-29,2025-05-01,2025-05-03,IL-04,Midwest,Beauty,DHL,5.82,On-Time
ORD-13002,2025-01-16,2025-01-19,2025-01-24,TX-03,Midwest,Home & Kitchen,UPS,46.43,On-Time
ORD-13003,2025-05-09,2025-05-11,2025-05-19,NY-01,Northeast,Beauty,USPS,27.51,On-Time
ORD-13004,2025-03-04,2025-03-06,2025-03-08,CA-02,Midwest,Beauty,UPS,15.2,On-Time
ORD-13005,2025-04-19,2025-04-24,2025-04-28,CA-02,Midwest,Apparel,USPS,5.13,On-Time
ORD-13006,2025-04-29,2025-05-01,2025-05-14,NY-01,West,Home & Kitchen,USPS,30.18,Late
ORD-13007,2025-01-21,2025-01-25,2025-01-28,CA-02,South,Apparel,UPS,16.0,On-Time
ORD-13008,2025-06-07,2025-06-10,2025-06-13,IL-04,South,Electronics,FedEx,33.41,On-Time
ORD-13009,2025-01-13,2025-01-16,2025-01-20,CA-02,South,Beauty,FedEx,17.65,On-Time
ORD-13010,2025-06-11,2025-06-12,2025-06-20,TX-03,West,Home & Kitchen,UPS,8.96,Late
ORD-13011,2025-01-04,2025-01-05,2025-01-07,NY-01,South,Beauty,DHL,27.73,On-Time
ORD-13012,2025-06-05,2025-06-09,2025-06-15,NY-01,South,Electronics,FedEx,30.4,Late
ORD-13013,2025-04-12,2025-04-13,2025-04-15,NY-01,Northeast,Electronics,FedEx,25.37,On-Time
ORD-13014,2025-02-28,2025-03-01,2025-03-05,NY-01,Northeast,Home & Kitchen,FedEx,25.61,On-Time
ORD-13015,2025-05-08,2025-05-09,2025-05-13,TX-03,South,Home & Kitchen,USPS,31.53,On-Time
ORD-13016,2025-01-27,2025-01-28,2025-02-03,IL-04,West,Electronics,UPS,28.69,Late
ORD-13017,2025-03-10,2025-03-14,2025-03-16,IL-04,West,Beauty,FedEx,10.97,On-Time
ORD-13018,2025-01-25,2025-01-29,2025-02-04,IL-04,West,Sports,UPS,13.87,On-Time
ORD-13019,2025-05-11,2025-05-13,2025-05-14,CA-02,Midwest,Beauty,UPS,11.38,On-Time
ORD-13020,2025-04-07,2025-04-08,2025-04-11,IL-04,Midwest,Sports,UPS,36.2,On-Time
ORD-13021,2025-01-25,2025-01-28,2025-02-03,CA-02,West,Apparel,USPS,28.79,On-Time
ORD-13022,2025-05-28,2025-05-30,2025-06-02,TX-03,Northeast,Home & Kitchen,FedEx,24.34,On-Time
ORD-13023,2025-06-11,2025-06-16,,CA-02,Midwest,Electronics,UPS,40.93,Lost
ORD-13024,2025-06-03,2025-06-05,2025-06-09,IL-04,West,Apparel,FedEx,19.66,On-Time
ORD-13025,2025-05-06,2025-05-07,2025-05-09,NY-01,Midwest,Beauty,FedEx,30.56,On-Time
ORD-13026,2025-05-13,2025-05-15,2025-05-20,TX-03,Midwest,Sports,UPS,8.35,On-Time
ORD-13027,2025-01-09,2025-01-14,2025-01-15,IL-04,Midwest,Home & Kitchen,FedEx,38.5,On-Time
ORD-13028,2025-04-26,2025-04-28,2025-05-02,IL-04,Midwest,Sports,UPS,36.28,On-Time
ORD-13029,2025-06-27,2025-06-29,2025-07-06,IL-04,West,Beauty,FedEx,41.11,Late
ORD-13030,2025-05-14,2025-05-15,2025-05-17,TX-03,Midwest,Beauty,FedEx,44.8,On-Time
ORD-13031,2025-03-01,2025-03-04,2025-03-12,NY-01,South,Electronics,USPS,39.11,On-Time
ORD-13032,2025-06-21,2025-06-24,2025-06-29,NY-01,West,Apparel,UPS,43.0,On-Time
ORD-13033,2025-05-01,2025-05-02,2025-05-14,NY-01,West,Home & Kitchen,USPS,20.55,Late
ORD-13034,2025-05-19,2025-05-21,2025-05-30,IL-04,West,Electronics,USPS,20.45,On-Time
ORD-13035,2025-06-24,2025-06-25,2025-06-29,CA-02,Midwest,Sports,UPS,47.49,On-Time
ORD-13036,2025-04-18,2025-04-19,2025-04-26,IL-04,West,Apparel,USPS,46.16,On-Time
ORD-13037,2025-04-18,2025-04-19,2025-04-23,NY-01,Northeast,Home & Kitchen,UPS,29.68,On-Time
ORD-13038,2025-05-11,2025-05-12,2025-05-14,TX-03,South,Sports,FedEx,21.5,On-Time
ORD-13039,2025-03-17,2025-03-19,2025-03-21,CA-02,Northeast,Home & Kitchen,FedEx,43.97,On-Time
ORD-13040,2025-01-30,2025-01-31,2025-02-04,CA-02,South,Home & Kitchen,UPS,19.55,On-Time
ORD-13041,2025-01-21,2025-01-22,2025-01-25,IL-04,South,Apparel,FedEx,11.91,On-Time
ORD-13042,2025-06-05,2025-06-09,,TX-03,Midwest,Sports,FedEx,33.78,Lost
ORD-13043,2025-06-10,2025-06-12,2025-06-15,CA-02,South,Electronics,FedEx,6.92,On-Time
ORD-13044,2025-06-12,2025-06-14,2025-06-15,NY-01,South,Electronics,FedEx,22.06,On-Time
ORD-13045,2025-06-29,2025-07-01,2025-07-07,IL-04,Northeast,Electronics,FedEx,41.34,On-Time
ORD-13046,2025-02-03,2025-02-05,2025-02-10,IL-04,South,Home & Kitchen,FedEx,18.28,Late
ORD-13047,2025-02-10,2025-02-11,2025-02-13,NY-01,West,Beauty,FedEx,46.91,On-Time
ORD-13048,2025-02-20,2025-02-23,2025-02-28,NY-01,West,Apparel,FedEx,48.01,Late
ORD-13049,2025-06-24,2025-06-25,2025-06-29,NY-01,South,Electronics,UPS,41.71,On-Time
ORD-13050,2025-03-23,2025-03-25,2025-03-29,CA-02,West,Apparel,FedEx,49.44,On-Time
ORD-13051,2025-02-27,2025-02-28,2025-03-05,TX-03,Midwest,Home & Kitchen,USPS,28.88,On-Time
ORD-13052,2025-03-16,2025-03-19,2025-03-26,CA-02,West,Apparel,USPS,30.61,Late
ORD-13053,2025-01-23,2025-01-25,2025-01-29,TX-03,Midwest,Electronics,UPS,42.63,On-Time
ORD-13054,2025-06-25,2025-06-27,2025-06-30,IL-04,South,Electronics,USPS,27.18,On-Time
ORD-13055,2025-05-08,2025-05-09,2025-05-13,TX-03,Midwest,Home & Kitchen,UPS,23.3,On-Time
ORD-13056,2025-05-30,2025-06-01,2025-06-05,NY-01,Midwest,Home & Kitchen,FedEx,32.66,On-Time
ORD-13057,2025-01-17,2025-01-22,2025-01-25,CA-02,South,Sports,DHL,34.59,On-Time
ORD-13058,2025-03-10,2025-03-13,2025-03-17,NY-01,South,Home & Kitchen,FedEx,38.79,On-Time
ORD-13059,2025-04-18,2025-04-19,2025-04-21,IL-04,Midwest,Beauty,DHL,35.07,On-Time
ORD-13060,2025-05-19,2025-05-20,2025-05-21,CA-02,Northeast,Beauty,UPS,38.56,On-Time
ORD-13061,2025-04-04,2025-04-08,2025-04-11,CA-02,South,Electronics,FedEx,35.36,On-Time
ORD-13062,2025-01-15,2025-01-17,2025-01-19,NY-01,South,Home & Kitchen,UPS,26.62,On-Time
ORD-13063,2025-04-01,2025-04-03,2025-04-05,CA-02,Northeast,Beauty,UPS,11.07,On-Time
ORD-13064,2025-06-12,2025-06-16,2025-06-19,NY-01,West,Beauty,FedEx,40.34,On-Time
ORD-13065,2025-02-02,2025-02-06,2025-02-09,TX-03,Northeast,Sports,UPS,6.39,On-Time
ORD-13066,2025-05-05,2025-05-07,2025-05-13,IL-04,West,Home & Kitchen,USPS,49.66,On-Time
ORD-13067,2025-01-16,2025-01-18,2025-01-25,NY-01,Northeast,Sports,UPS,42.28,Late
ORD-13068,2025-06-11,2025-06-12,2025-06-16,IL-04,Midwest,Apparel,FedEx,35.19,On-Time
ORD-13069,2025-03-07,2025-03-10,2025-03-13,CA-02,South,Sports,FedEx,48.5,On-Time
ORD-13070,2025-06-17,2025-06-18,2025-06-20,IL-04,Northeast,Apparel,USPS,32.56,On-Time
ORD-13071,2025-06-05,2025-06-06,2025-06-11,IL-04,South,Apparel,UPS,7.54,On-Time
ORD-13072,2025-02-16,2025-02-17,2025-02-20,IL-04,West,Home & Kitchen,UPS,30.17,On-Time
ORD-13073,2025-06-16,2025-06-17,2025-06-19,CA-02,Midwest,Apparel,DHL,17.47,On-Time
ORD-13074,2025-05-28,2025-05-30,2025-06-05,TX-03,South,Apparel,FedEx,21.63,Late
ORD-13075,2025-05-04,2025-05-06,2025-05-10,TX-03,Northeast,Sports,UPS,25.68,On-Time
ORD-13076,2025-01-01,2025-01-03,2025-01-06,TX-03,Northeast,Home & Kitchen,USPS,39.86,On-Time
ORD-13077,2025-03-28,2025-03-29,2025-04-06,NY-01,Midwest,Home & Kitchen,USPS,27.63,On-Time
ORD-13078,2025-05-08,2025-05-12,2025-05-18,NY-01,West,Apparel,FedEx,26.36,Late
ORD-13079,2025-03-08,2025-03-09,2025-03-13,CA-02,Midwest,Sports,FedEx,18.59,On-Time
ORD-13080,2025-01-04,2025-01-07,2025-01-12,TX-03,Midwest,Sports,USPS,29.29,On-Time
ORD-13081,2025-06-02,2025-06-06,2025-06-09,IL-04,South,Sports,FedEx,16.18,On-Time
ORD-13082,2025-02-16,2025-02-18,2025-02-21,TX-03,West,Sports,DHL,16.74,On-Time
ORD-13083,2025-02-07,2025-02-09,2025-02-12,NY-01,Midwest,Electronics,FedEx,39.08,On-Time
ORD-13084,2025-05-23,2025-05-27,2025-05-29,CA-02,South,Apparel,FedEx,20.41,On-Time
ORD-13085,2025-01-21,2025-01-22,2025-01-26,TX-03,South,Apparel,FedEx,7.31,On-Time
ORD-13086,2025-02-26,2025-02-28,2025-03-03,NY-01,West,Apparel,USPS,20.47,On-Time
ORD-13087,2025-04-27,2025-04-29,2025-05-07,NY-01,West,Home & Kitchen,USPS,33.74,On-Time
ORD-13088,2025-02-15,2025-02-16,2025-02-18,IL-04,South,Home & Kitchen,UPS,41.63,On-Time
ORD-13089,2025-05-22,2025-05-25,2025-05-27,TX-03,West,Sports,DHL,48.29,On-Time
ORD-13090,2025-05-25,2025-05-29,2025-06-03,IL-04,South,Home & Kitchen,FedEx,38.58,Late
ORD-13091,2025-02-08,2025-02-11,2025-02-13,TX-03,West,Beauty,FedEx,24.3,On-Time
ORD-13092,2025-05-17,2025-05-18,2025-05-21,CA-02,West,Apparel,USPS,18.46,On-Time
ORD-13093,2025-04-09,2025-04-10,2025-04-14,TX-03,West,Apparel,USPS,10.83,On-Time
ORD-13094,2025-03-18,2025-03-20,2025-03-24,IL-04,Northeast,Electronics,USPS,33.25,On-Time
ORD-13095,2025-04-25,2025-04-26,2025-05-05,IL-04,West,Electronics,USPS,27.94,Late
ORD-13096,2025-05-14,2025-05-16,2025-05-20,NY-01,Northeast,Beauty,UPS,35.5,On-Time
ORD-13097,2025-05-31,2025-06-02,2025-06-05,TX-03,South,Electronics,FedEx,15.67,On-Time
ORD-13098,2025-04-01,2025-04-03,2025-04-05,TX-03,Midwest,Sports,DHL,19.56,On-Time
ORD-13099,2025-04-08,2025-04-10,2025-04-12,CA-02,Midwest,Sports,FedEx,18.14,On-Time
ORD-13100,2025-04-30,2025-05-02,2025-05-07,NY-01,Midwest,Apparel,UPS,40.89,On-Time
ORD-13101,2025-02-15,2025-02-16,2025-02-18,IL-04,South,Sports,UPS,12.71,On-Time
ORD-13102,2025-02-07,2025-02-08,2025-02-10,TX-03,West,Electronics,FedEx,32.38,On-Time
ORD-13103,2025-05-22,2025-05-24,2025-06-02,NY-01,Northeast,Beauty,USPS,7.31,Late
ORD-13104,2025-04-10,2025-04-12,2025-04-17,CA-02,South,Sports,FedEx,29.73,Late
ORD-13105,2025-03-13,2025-03-16,2025-03-17,NY-01,Midwest,Apparel,USPS,7.88,On-Time
ORD-13106,2025-02-04,2025-02-07,2025-02-13,TX-03,Midwest,Apparel,UPS,12.91,On-Time
ORD-13107,2025-05-27,2025-06-01,2025-06-04,TX-03,Midwest,Electronics,UPS,10.09,On-Time
ORD-13108,2025-01-30,2025-01-31,2025-02-03,CA-02,Midwest,Sports,UPS,,On-Time
ORD-13109,2025-03-19,2025-03-20,2025-03-21,CA-02,Northeast,Electronics,FedEx,20.47,On-Time
ORD-13110,2025-03-25,2025-03-26,2025-03-30,CA-02,Midwest,Apparel,UPS,42.19,On-Time
ORD-13111,2025-04-23,2025-04-26,2025-05-02,IL-04,Northeast,Beauty,UPS,15.16,On-Time
ORD-13112,2025-01-25,2025-01-27,2025-01-30,NY-01,Midwest,Sports,UPS,8.89,On-Time
ORD-13113,2025-06-17,2025-06-20,2025-06-28,NY-01,South,Beauty,FedEx,32.16,Late
ORD-13114,2025-03-29,2025-03-31,2025-04-03,NY-01,Northeast,Sports,FedEx,35.94,On-Time
ORD-13115,2025-01-14,2025-01-18,2025-01-21,IL-04,Northeast,Apparel,FedEx,18.27,On-Time
ORD-13116,2025-06-03,2025-06-07,2025-06-12,NY-01,South,Sports,UPS,32.13,On-Time
ORD-13117,2025-04-12,2025-04-13,,CA-02,Midwest,Apparel,FedEx,39.92,Lost
ORD-13118,2025-05-30,2025-06-01,2025-06-11,NY-01,Midwest,Home & Kitchen,USPS,20.64,Late
ORD-13119,2025-06-25,2025-06-27,2025-06-30,IL-04,West,Apparel,UPS,28.64,On-Time
ORD-13120,2025-03-24,2025-03-25,2025-03-28,IL-04,West,Apparel,USPS,11.6,On-Time
ORD-13121,2025-04-20,2025-04-22,2025-04-29,NY-01,Northeast,Sports,USPS,6.06,On-Time
ORD-13122,2025-06-28,2025-06-30,2025-07-02,IL-04,West,Beauty,FedEx,49.16,On-Time
ORD-13123,2025-05-11,2025-05-12,2025-05-17,IL-04,South,Apparel,USPS,18.49,On-Time
ORD-13124,2025-06-19,2025-06-21,2025-06-29,NY-01,South,Sports,UPS,17.55,Late
ORD-13125,2025-01-19,2025-01-21,2025-01-30,IL-04,South,Apparel,USPS,48.8,Late
ORD-13126,2025-01-28,2025-01-29,2025-02-02,IL-04,Northeast,Electronics,USPS,37.77,On-Time
ORD-13127,2025-06-22,2025-06-24,2025-06-27,NY-01,South,Electronics,FedEx,31.34,On-Time
ORD-13128,2025-03-12,2025-03-13,2025-03-16,CA-02,Northeast,Electronics,UPS,36.47,On-Time
ORD-13129,2025-03-04,2025-03-07,2025-03-13,CA-02,Northeast,Electronics,UPS,36.95,On-Time
ORD-13130,2025-03-14,2025-03-15,2025-03-21,IL-04,South,Beauty,UPS,39.35,On-Time
ORD-13131,2025-05-04,2025-05-08,2025-05-12,TX-03,South,Apparel,FedEx,8.02,On-Time
ORD-13132,2025-04-29,2025-05-01,2025-05-03,TX-03,Northeast,Electronics,FedEx,23.58,On-Time
ORD-13133,2025-05-01,2025-05-02,2025-05-04,NY-01,South,Sports,UPS,18.28,On-Time
ORD-13134,2025-01-19,2025-01-21,2025-01-26,NY-01,West,Electronics,UPS,8.18,On-Time
ORD-13135,2025-06-24,2025-06-26,2025-06-28,CA-02,Northeast,Home & Kitchen,DHL,23.57,On-Time
ORD-13136,2025-05-22,2025-05-24,2025-06-01,TX-03,Midwest,Home & Kitchen,USPS,32.73,On-Time
ORD-13137,2025-04-30,2025-05-02,2025-05-07,NY-01,Northeast,Beauty,UPS,13.03,On-Time
ORD-13138,2025-06-15,2025-06-17,2025-06-19,TX-03,South,Home & Kitchen,FedEx,18.73,On-Time
ORD-13139,2025-03-02,2025-03-03,2025-03-06,TX-03,South,Sports,FedEx,33.76,On-Time
ORD-13140,2025-06-13,2025-06-14,2025-06-19,IL-04,Northeast,Electronics,UPS,31.07,On-Time
ORD-13141,2025-06-17,2025-06-20,2025-06-26,IL-04,Northeast,Home & Kitchen,USPS,44.1,On-Time
ORD-13142,2025-01-30,2025-02-01,2025-02-06,TX-03,Midwest,Home & Kitchen,UPS,40.61,Late
ORD-13143,2025-01-09,2025-01-10,2025-01-17,CA-02,Midwest,Beauty,UPS,48.45,Late
ORD-13144,2025-03-05,2025-03-08,2025-03-18,NY-01,Northeast,Home & Kitchen,USPS,31.87,Late
ORD-13145,2025-06-10,2025-06-11,2025-06-12,NY-01,South,Electronics,DHL,36.43,On-Time
ORD-13146,2025-04-30,2025-05-03,2025-05-05,CA-02,Northeast,Apparel,FedEx,43.72,On-Time
ORD-13147,2025-02-21,2025-02-22,2025-02-25,IL-04,West,Electronics,FedEx,42.8,On-Time
ORD-13148,2025-03-30,2025-03-31,2025-04-08,IL-04,West,Home & Kitchen,FedEx,37.34,Late
ORD-13149,2025-05-22,2025-05-26,2025-05-31,CA-02,South,Home & Kitchen,UPS,27.51,Late
ORD-13150,2025-02-22,2025-02-23,2025-02-26,CA-02,Northeast,Home & Kitchen,DHL,17.29,On-Time
ORD-13151,2025-03-19,2025-03-22,2025-03-25,IL-04,Northeast,Beauty,FedEx,44.47,On-Time
ORD-13152,2025-02-10,2025-02-11,2025-02-15,TX-03,West,Sports,FedEx,39.95,On-Time
ORD-13153,2025-03-09,2025-03-11,2025-03-17,IL-04,Northeast,Electronics,USPS,42.71,On-Time
ORD-13154,2025-01-08,2025-01-12,2025-01-23,TX-03,South,Home & Kitchen,USPS,11.34,Late
ORD-13155,2025-01-02,2025-01-03,2025-01-08,NY-01,South,Apparel,DHL,19.17,Late
ORD-13156,2025-04-15,2025-04-18,2025-04-20,NY-01,Midwest,Beauty,UPS,24.12,On-Time
ORD-13157,2025-05-05,2025-05-07,2025-05-10,TX-03,South,Sports,UPS,42.73,On-Time
ORD-13158,2025-04-20,2025-04-22,2025-04-26,TX-03,Northeast,Home & Kitchen,FedEx,45.18,On-Time
ORD-13159,2025-03-27,2025-03-29,2025-04-02,IL-04,Northeast,Electronics,FedEx,17.82,On-Time
ORD-13160,2025-06-18,2025-06-22,2025-06-26,CA-02,West,Apparel,UPS,35.89,On-Time
ORD-13161,2025-04-30,2025-05-01,2025-05-04,TX-03,West,Beauty,UPS,8.5,On-Time
ORD-13162,2025-05-07,2025-05-08,2025-05-13,NY-01,South,Electronics,FedEx,23.43,Late
ORD-13163,2025-01-16,2025-01-20,2025-01-28,IL-04,Midwest,Electronics,USPS,26.9,On-Time
ORD-13164,2025-03-03,2025-03-06,2025-03-10,NY-01,Northeast,Beauty,FedEx,39.45,On-Time
ORD-13165,2025-04-23,2025-04-24,2025-04-30,IL-04,Midwest,Electronics,USPS,45.14,On-Time
ORD-13166,2025-06-25,2025-06-27,2025-07-05,CA-02,Northeast,Apparel,FedEx,20.18,Late
ORD-13167,2025-06-07,2025-06-09,2025-06-15,CA-02,South,Apparel,USPS,28.75,On-Time
ORD-13168,2025-01-12,2025-01-14,2025-01-17,NY-01,South,Electronics,FedEx,34.14,On-Time
ORD-13169,2025-02-04,2025-02-05,2025-02-14,TX-03,West,Home & Kitchen,USPS,19.79,Late
ORD-13170,2025-01-11,2025-01-13,2025-01-16,TX-03,Midwest,Electronics,FedEx,49.35,On-Time
ORD-13171,2025-03-05,2025-03-06,2025-03-09,NY-01,West,Home & Kitchen,UPS,44.41,On-Time
ORD-13172,2025-02-19,2025-02-22,2025-03-03,TX-03,South,Electronics,USPS,18.34,Late
ORD-13173,2025-05-29,2025-06-01,2025-06-04,TX-03,Midwest,Sports,FedEx,27.86,On-Time
ORD-13174,2025-03-10,2025-03-12,2025-03-14,NY-01,Northeast,Apparel,FedEx,15.39,On-Time
ORD-13175,2025-02-17,2025-02-18,2025-03-01,NY-01,West,Electronics,USPS,28.15,Late
ORD-13176,2025-01-20,2025-01-21,2025-01-27,CA-02,South,Apparel,USPS,35.75,On-Time
ORD-13177,2025-04-11,2025-04-13,2025-04-16,NY-01,Northeast,Beauty,FedEx,8.85,On-Time
ORD-13178,2025-06-21,2025-06-24,2025-06-26,CA-02,South,Sports,FedEx,44.16,On-Time
ORD-13179,2025-06-10,2025-06-11,2025-06-14,CA-02,Northeast,Home & Kitchen,FedEx,31.72,On-Time
ORD-13180,2025-05-17,2025-05-19,2025-05-21,IL-04,West,Beauty,FedEx,49.53,On-Time
ORD-13181,2025-03-09,2025-03-10,2025-03-12,TX-03,Northeast,Sports,DHL,6.15,On-Time
ORD-13182,2025-02-04,2025-02-05,2025-02-07,NY-01,Midwest,Beauty,UPS,42.42,On-Time
ORD-13183,2025-03-06,2025-03-07,2025-03-12,TX-03,Northeast,Apparel,UPS,40.64,On-Time
ORD-13184,2025-01-08,2025-01-09,2025-01-11,IL-04,South,Sports,DHL,10.98,On-Time
ORD-13185,2025-02-14,2025-02-15,2025-02-17,NY-01,Northeast,Beauty,UPS,20.09,On-Time
ORD-13186,2025-03-28,2025-03-30,2025-04-03,NY-01,West,Home & Kitchen,UPS,44.82,On-Time
ORD-13187,2025-06-24,2025-06-28,2025-07-01,IL-04,South,Sports,FedEx,28.33,On-Time
ORD-13188,2025-06-17,2025-06-20,2025-06-23,TX-03,South,Sports,UPS,23.06,On-Time
ORD-13189,2025-03-17,2025-03-18,2025-03-19,CA-02,South,Beauty,UPS,45.75,On-Time
ORD-13190,2025-03-17,2025-03-18,2025-03-21,IL-04,South,Electronics,FedEx,9.2,On-Time
ORD-13191,2025-06-23,2025-06-24,2025-06-27,IL-04,Midwest,Home & Kitchen,FedEx,26.29,On-Time
ORD-13192,2025-02-16,2025-02-17,2025-02-20,NY-01,South,Home & Kitchen,FedEx,34.36,On-Time
ORD-13193,2025-01-15,2025-01-17,2025-01-19,CA-02,South,Beauty,FedEx,32.38,On-Time
ORD-13194,2025-04-15,2025-04-17,2025-04-20,IL-04,South,Apparel,UPS,16.89,On-Time
ORD-13195,2025-05-27,2025-05-28,2025-05-31,TX-03,West,Apparel,UPS,30.35,On-Time
ORD-13196,2025-01-26,2025-01-27,2025-02-01,IL-04,West,Electronics,UPS,36.89,On-Time
ORD-13197,2025-02-21,2025-02-22,2025-02-25,TX-03,South,Electronics,FedEx,31.32,On-Time
ORD-13198,2025-04-03,2025-04-04,2025-04-07,NY-01,Midwest,Beauty,UPS,35.8,On-Time
ORD-13199,2025-05-30,2025-06-02,2025-06-04,IL-04,Northeast,Apparel,FedEx,16.52,On-Time
ORD-13200,2025-01-21,2025-01-22,2025-01-25,TX-03,Midwest,Home & Kitchen,UPS,42.48,On-Time
ORD-13201,2025-02-20,2025-02-22,2025-02-24,NY-01,South,Apparel,USPS,25.24,On-Time
ORD-13202,2025-02-07,2025-02-09,2025-02-12,NY-01,South,Beauty,FedEx,49.43,On-Time
ORD-13203,2025-01-20,2025-01-24,2025-01-31,NY-01,Midwest,Apparel,USPS,6.05,Late
ORD-13204,2025-06-06,2025-06-10,2025-06-14,IL-04,South,Sports,USPS,22.11,On-Time
ORD-13205,2025-06-28,2025-07-01,2025-07-04,NY-01,Northeast,Beauty,FedEx,13.12,On-Time
ORD-13206,2025-05-12,2025-05-13,2025-05-16,NY-01,West,Sports,FedEx,30.0,On-Time
ORD-13207,2025-02-24,2025-02-26,2025-02-28,TX-03,Northeast,Beauty,DHL,15.94,On-Time
ORD-13208,2025-04-02,2025-04-05,2025-04-08,NY-01,Northeast,Home & Kitchen,FedEx,38.19,On-Time
ORD-13209,2025-01-28,2025-01-29,2025-02-04,IL-04,Northeast,Beauty,USPS,44.68,On-Time
